file_name,caption
LLfowliB_YU_70000.wav,A man talks while a drill tool works
xvjCydZMfPg_90000.wav,A sewing machine works while a man talks
CUl0CDciflY_10000.wav,A motorcycle passes by and then a man talks as the motorcycle starts to come back
O9xjy2_DUL8_110000.wav,"A small motor run, something beeps, and then metal hits metal"
CUlUUdmljb0_30000.wav,Static in the background while a child snores rhythmically
QLEM4EzQhrQ_0.wav,A man and woman speak after liquid is poured
s8zWOWalXy4_30000.wav,Rail car noises and horn start to fade into the distance
CUiajtjBXHM_30000.wav,Air rushing followed by a couple of sneezes
QLKw_Tgd-ys_70000.wav,A gun shoots with lots of revert
y0xkMQzZACI_30000.wav,Water runs and bells ring while wind blows and a goat bleats
LLQUwiWyzZc_120000.wav,A rustling sound and a brief tapping and drumming
xw-B1OGab3g_60000.wav,A man speaks with a bee buzzing and then a motorized vibration with some clicks.
Ykbcr7TMhwU_90000.wav,Some rattling followed by a loud burst of an explosion then more rattling
tTt0_1h17dU_100000.wav,An emergency siren wailing as a man speaks over a radio while a muffled vehicle engine accelerates followed by another man yelling in the distance
r5s_IAgFiKo_550000.wav,Birds tweet while a ball is played
QLZmGF9NEus_30000.wav,A man speaks and crumples paper
r5WtQCGp1WI_60000.wav,"Electronic beeps occur, concurrent with an adult male speaking"
zNrRMTf3qkU_260000.wav,"A man speaks followed by a tapping noise, and a man and child communicates followed by another man talking"
FGc9Zt1MXng_0.wav,A child laughs loudly and a man shouts
zNkyJTy27vM_30000.wav,A man speaks as the wind blows followed by a motorboat traveling and the engine accelerates
FGLzoiXAqEI_100000.wav,A large bell rings
FGAg5PGzfu8_6000.wav,Young child crying and woman speaking
zNasu_05xaI_0.wav,An infant crying followed by a woman giggling
90ysqz1zb0Q_30000.wav,A vehicle is accelerating
90zLKk9MSdg_30000.wav,Wind blowing while a helicopters' engine runs
90wcPsxr4H4_30000.wav,A man speaking as music plays then suddenly two explosions
90q27wRwb9k_550000.wav,Several motorcycles race with engines humming and wind blowing
90tI6IOUBUI_30000.wav,"Some rumbling, then a melodious vehicle horn"
90lCkXCD-zo_70000.wav,"Adult females are laughing, and thumping occurs"
90oU5rfJgdk_5000.wav,"A wind blows strongly in a microphone, then a blasting, blowing sound"
zBD1vgpLxtE_70000.wav,Clinking of bells with goats bleating
zB4kz0vEsTQ_100000.wav,Turkeys gobbling as a duck quacks while a woman talks and a bird squawks in the background
912ulwC5d6M_25000.wav,A baby crying and breathing
HvTYMLSRBoY_0.wav,Loud wind noises with someone talking and laughing
ubIlCVO3pbk_30000.wav,A man speaking as a ball bounces on a hard surface in the background with wind blowing into a microphone
ubH-QNZoYcU_30000.wav,Beating drum getting faster than children voices and clapping then adult male voice
tTmvQdMfLuI_30000.wav,A man speaks and then wind blows and a woman speaks
2i65tU46rDA_30000.wav,A woman is speaking loudly
9GBuJ_AvHOE_30000.wav,Leaves blowing in the wind
CB_L70p00mE_30000.wav,A sustained and continuous spraying sound
3JAIdFFGTtQ_200000.wav,Pots and pans rattle in the background
2i0vfBErDUo_30000.wav,"A dog barks as another one whimpers, someone places an item down"
2i2RLHiezds_30000.wav,A man delivers a speech
3JIEw_2vKiQ_21000.wav,"Loud vibrations of a car idling and revving, it stops"
KiHNFmpU5ZY_30000.wav,A dog barking and growling
Kia_gYhJ7k0_30000.wav,Clacking noises with a horn honking
3JGsZLRU-kc_40000.wav,A water faucet is running then turned off
3JELvtiMAZM_110000.wav,Vehicle running loudly with a clanking sound
3JDBtQgmQmA_30000.wav,A male having a speech
O9xYzACrBjA_310000.wav,"An airplane propeller spins loudly, and then a person bangs on a window multiple times"
1hpQ2YaY3wo_0.wav,A man speaks and music plays
1hqGdxOZdhg_30000.wav,Dogs are barking
1hclg1BK7Sg_10000.wav,A truck engine idling with music in the background
1hdDxxnwD78_70000.wav,Man speaking loudly
1hj7HqQH4AA_30000.wav,A woman is speaking
1hoHYhaugRU_30000.wav,Man speaking with crinkling sound in the background
1hWHlsVYhwo_30000.wav,Boys are talking and a dog is barking
1hX8CqcKGsk_290000.wav,A drill is in use
1hXKHVcN1SE_30000.wav,Applause followed by speech
1hXLW_zsmZg_30000.wav,Bell ringing continuously
9G89QPJ-d1k_30000.wav,Heavy wind and footsteps
ORl0KaeGVzk_26000.wav,"A young child cries, and adult female speaks, and the child continues to sob and speak"
sGEWDm1-RdY_20000.wav,A toilet flushes and a door opens
9GItwgXOOYc_30000.wav,Clanking followed by a man speaking and a bang
ORg-1Jn7dY4_90000.wav,Bells ringing loudly
9GNe9_gjj6g_10000.wav,A buzzing followed by a bee flying
ls12kzqkX0s_0.wav,Birds chirping and insects buzzing while wind blows in a microphone
p4kT-YyyU90_30000.wav,Man speaking and a motor running
Dked9VwV5gw_30000.wav,A woman speaking continuously
lsMJF_pH7DI_30000.wav,A machine works away
ygKEl01lp8s_530000.wav,A man speeches and then the toilet is flushed
kEfFvQlA5n8_30000.wav,"A large volume of water splashes, six clicks occur, an adult female laugh, and birds chirp in the background"
K2VEwu7vG8k_30000.wav,An infant cries with low talking and fan noise in the background
6zzDOFmpHRY_20000.wav,"Water is splashing and gurgling, and an adult male begins to speak"
K2aCJSsrT9k_9000.wav,"Static crackles, a person speaks in a distorted way, and water flows"
K2i5ODkwdpg_30000.wav,A young male speaks followed by paper rustling sounds as music plays in the background
mvbjcYC2TaY_30000.wav,Someone talking and a cat hissing and screeching
mvmeuVOhAR4_30000.wav,"Birds chirp in the distance as pigeons coo in the foreground, and then a bird flaps its wings nearby"
mvmLUf3f7ZE_30000.wav,Motor along with gurgling
10Wz3WLOowg_80000.wav,A woman sneezing and sniffling and complaining
10XJ787bm2Q_30000.wav,"The motor of a boat with the sound of waves, followed by calm and still water"
10R2yQUbKzc_30000.wav,Large vehicle engine and woman's faint speech
10RQxUIBTBU_30000.wav,Female making a speech
10SZFHfWSz4_10000.wav,"Roaring is present, an emergency vehicle siren sounds, and then machine gun fire and more roaring"
10Vv0X2_n6Q_8000.wav,A roar of a large vehicle as it approaches while a person screams something as the vehicle speeds away
10ILs3Dvgds_10000.wav,Someone is talking while someone is snoring
10IhJop-JE4_50000.wav,Power tools run
10MRxp2q8R4_30000.wav,Female speaker giving a speech
10OItSnDWd0_20000.wav,A man is talking and a whoosh is heard
weLUPbinxPo_30000.wav,Two women talking and laughing followed by a door banging softly as a door creaks repeatedly
HKOyrFuHsnI_0.wav,Water streaming and dripping on a surface with vehicles passing by in the background
HKhGst2jNf8_70000.wav,A man speaking as a bird tweets and a chicken clucks while water splashes and wind blows into a microphone
HKgby13GaZM_60000.wav,Humming of a loud engine of a hovering helicopter
baVWqtuSAno_0.wav,A desk bell is rung and echoes
baWqKKc3RVU_50000.wav,Uproarious laughter is coming from a few women
6uMJRQ0UrGo_30000.wav,An engine runs and a man speaks
6uGzPWpYqW8_20000.wav,A bird chirps in a hypnotic manner
6uDv3CFjq2A_40000.wav,Ongoing stream running with faint children noises
6uCq9iyudI4_110000.wav,A young man is speaking as a sink is filling up
6uRL_wlWIxI_90000.wav,Birds chirping with a light banging in the background
6uOmaZT3PRQ_20000.wav,Clicking on a computer keyboard
6uN36JJR2Eg_170000.wav,A man speaking over a loud speaker and a helicopter flying by
6uXUy9BOOus_12000.wav,Beeping of electronics
6uSoEE2rS9o_110000.wav,Hissing loudly and a man speaking
o7Nra5Cw_jQ_20000.wav,A telephone bell rings
oFsStsueMZc_210000.wav,"Multiple fire truck sirens going off continuously, then the engine of a car zooms past"
YqMJAzkRZZ8_30000.wav,A train revving up and horn honking
o6uZQIMPhWE_21000.wav,Numerous number of frogs croaking
o7-MJ5pyWDs_30000.wav,A flock of pigeons cooing as a bird chirps in the background followed by bird wings flapping
o7-bm4FbUUU_0.wav,Someone talks with voice on fast forward effect followed by a door opening
KxWd4bh2zk4_440000.wav,An objects are rasped
bMnJl__M898_220000.wav,An engine hums along with traffic noise in the background and a few words are spoken on a microphone
Kxa7pvwyJPc_10000.wav,A bell chiming loudly three times
KxZ-Uqn39Uw_470000.wav,Sink running and water dripping with male voice
FsPM3qqt0yQ_30000.wav,An engine accelerating followed by brief silence
KxkxGmAPy0I_30000.wav,"A person speaks, pauses, and then speaks again"
KxjlxY0_hx8_30000.wav,A motorcycle moves and a man shortly laughs
KxpklHRC7Lg_30000.wav,"A car accelerates loudly several times, followed by footsteps"
Frzncwi8Loc_20000.wav,"Bubbling water, along with the voice of a woman; then a drum beat kicks in"
6ps8Q2EyWQk_70000.wav,A man speaking with leaves rustling and bugs chirping
6pmMNLLcU9Q_470000.wav,A large motor idles with some hydraulic hissing
q6pAgnS9BoU_10000.wav,A kid speaking followed by an insect buzzing
EGhjsAOjfzU_10000.wav,A man talks followed by a machine working
6pYQ0zQTHUc_30000.wav,A man speaking with people clapping
6pTTmdHTaTg_80000.wav,A distant humming with rustling
q6WyuwZE3Lg_21000.wav,A truck engine revving then idling
6pY_gFJiSSg_20000.wav,Wood scraping and a man speaking
6pfYx5e-RvQ_30000.wav,The lady is giving a speech
6pfN49qA3NM_30000.wav,A man speaks echoing in a microphone
6pjIVseNWAI_140000.wav,Water splashed in a faucet as a man speaks
6pgkg0HLR7k_200000.wav,And adult and a child have a conversation and laugh together
o-yXf9uRP4s_80000.wav,A man speaking as plastic crinkles and crumples
JESA2AMiXkw_13000.wav,Multiple pigeons cooing
JEZWQ17TXhU_160000.wav,Water trickles gently and slowly stops
JEXQ3c1Oze8_30000.wav,A man talks followed by several people cheering
JEWFBbwfwn8_10000.wav,A man shouting followed by a group of people laughing then another man talking in the background
lQPxJ3M0Ves_60000.wav,A baby is crying and then a man and woman are laughing.
W1QhUu3Jnp0_30000.wav,A helicopter flying
lQ6zTOCg1gw_30000.wav,"Someone types on a keyboard super fast, slowing down just once"
lQ57gZs9b1E_14000.wav,A child speaks as vehicles pass by
HXI60nu_tII_100000.wav,People talks nearby as bees buzz loudly and rapidly
we8NP0EKyZQ_20000.wav,A loud hammering and whirring sound
p-mInDiyaKY_0.wav,Dogs barking as a group of women are talking followed by whistling
tK32_x_c3Tk_240000.wav,A machine works while a man talks followed by some material being rubbed
9jDfLBPWwZM_30000.wav,Vehicle drives by quickly followed by a man speaking
cnzMT0VuMcQ_2000.wav,A kid screams over and over and then another kid snorts like a pig
cnWssIAfp04_330000.wav,A man speaks then removes something from a plate putting it into a frying pan
co6-lH4EO7Y_410000.wav,A man speaks in Russian while an insects buzz
co-rErLcFzg_0.wav,A man speaks with some distant splashing and quacking ducks
2DmtgJv97-U_30000.wav,A dog barks and whimpers
2DmbPAlalPI_3000.wav,A horse clip-clops with other mild background noise
2DsCAp68L18_30000.wav,A man giving a speech to applause
2DqQmKrybrw_0.wav,A man speaks quickly and burps multiple times
2Df2DRLYFgA_30000.wav,An adult female is speaking
2DeWsERzaSY_50000.wav,A baby is belling laughing
2DmGSOsX-2k_30000.wav,A motor roars and waves crash
2DfZ21h3rM4_3000.wav,A cat is meowing
2DwotmImTsI_30000.wav,Waves crash against the shore
2DvhMDU3m-8_110000.wav,A man talking about and demonstrating the use of power tool
45FElpwPRnc_460000.wav,A person speaking with some rubbing
45CwJDMcXCo_30000.wav,"Low rumblings of an engine, people speak"
457p8RcVeeM_30000.wav,Factory noise of production sprayer
450DA4AZG6U_30000.wav,A man giving a speech to a laughing crowd
45-S9dHZlTI_430000.wav,A clanking followed by a saw beginning
45-MIg6Ief4_30000.wav,Constant muffled ticking
45C4_nH5mdY_210000.wav,"A ring, people speak and cheer"
45ALOD20Dh0_30000.wav,"Cheering and screaming intensifies, followed by a man speaking"
458hvFTiS4A_0.wav,Rapid gunshots from an automatic gun
LQgskz5H3nM_0.wav,A vehicle engine is idling
LQgdDtDCtgM_20000.wav,Two girls talk really fast then very slow
NUqsl-em2FQ_0.wav,"Children speak in the distance, followed by water gurgling nearby"
LQoteZaWcPE_180000.wav,A woman is speaking as water drips from a faucet and gurgles
ujXLco-8ivM_20000.wav,A motorcycle small engine revs from far away something crashes and people laugh
ujbhceAPKnM_20000.wav,Women laugh and someone hiccups
t6LuU4b26k4_170000.wav,Horses snorting and neighing as two men talk in the distance while the paper is crinkling
nccXNavFApo_8000.wav,Some pigeons coo and flap wings
plWKyfP7tXc_50000.wav,Humming followed by a dog barking
ib3gLv8yhlU_30000.wav,Water trickling as female voices laughing
plrVO_25h50_360000.wav,A tool is softly buzzing while a man speaks
plguiXCbQHg_27000.wav,Cats meow nearby multiple times
plwnNOcduUg_70000.wav,Clanking and tapping
kw9DDeloVxU_0.wav,A person whistling
pCfGoyPMW-k_350000.wav,"A man speaks, another man speaks with natural outside noise in the background"
pChZKBDEsZk_10000.wav,Clicking and vibrations with mechanical humming
pCpWuhqlI6A_0.wav,A stream is flowing concurrently with nature noises
Z13Q8QmxQ70_0.wav,Footsteps and rustling followed by a scream and a light bang
pD741EDWwDM_25000.wav,An infant crying with a man speaking intermittley and some laughter
Z0VrnxmFr9Y_30000.wav,"An adult talks, and then children talk and laugh as a pig oinks nearby"
Z0ZZrm77SMU_27000.wav,A few people talking with vehicle noise in the background followed by cheering and laughing
Z0VcxU8iNKQ_0.wav,"A person is snoring, while another person laughs"
fwZPp-UHHAo_30000.wav,Someone sprays a surface
NUiRY0VnNMs_230000.wav,Toilet water gently swishing
4gwTPpO4WK8_130000.wav,Water splashes followed by a man speaking then tapping
4gyuJnj9iWw_110000.wav,"Water is running and splashing, and an adult male speaks"
3ju9A5iJbo8_30000.wav,"An adult female sneezes and sniffs, and an electronic device is playing in the background"
4gr2Se5WKP4_30000.wav,A woman gives a speech
4gs_o5Zb2oM_160000.wav,"A crashing roar occurs, the wind is blowing, then motor vehicle engines are running"
4gvgHrDe5ZU_30000.wav,A motorcycle is being started and revved
4gwCtiZKejk_290000.wav,Steam hissing from a machine
4gkalNm_rFY_30000.wav,A man is speaking and a small motor is humming
4glaMWF-wyU_30000.wav,A woman is speaking and traffic is nearby
4gpH3oMHTJA_510000.wav,"A tool motor is running, people are speaking, with an adult female in the foreground, and rhythmic clacking occurs"
4gq5IKSASSQ_30000.wav,"A remote control car, and a dog barking"
fBBJ1yPjphI_430000.wav,A sewing machine runs and a woman talks
dtLram2pV7A_30000.wav,A goat bleats while birds tweet and people talk
fBBKtMojF7s_180000.wav,"A file rubs against an object nearby, followed by a man speaking"
dtGpAmOnZR8_30000.wav,A car drives consistently
fAvlH8nziFc_12000.wav,A man speaks followed by a horn honking and more talking from the same man
Y4lMAdRSxOk_17000.wav,Wind blowing with hissing and people speaking in the distance
mCnMHgAi1zI_60000.wav,Ringing of bells with some rustling
dt2bD1WDfl0_30000.wav,A woman speaks with several beeps
rDW_fZX3ZMk_120000.wav,A machine works nearby
h459JUkX3_k_140000.wav,A race car squeals tires and accelerates
fBRUzIAKgj0_20000.wav,Digital beeping with a woman speaking over the phone
bGDm-DYuk2A_180000.wav,A man talking followed by a child talking in the distance as footsteps walk on gravel and birds chirp in the background
mcrxCZ6kmU0_430000.wav,Multiple claps occur then a man speaks
juSFBjmcSS0_20000.wav,A man talks while motorcycle engines work in idle
juL2OqnMOtA_30000.wav,Pigeons vocalize and flap wings
bGNAE6mVoD8_170000.wav,Grease sizzles as a condiment is shaken then put down
fBDhEkpKTe4_50000.wav,Someone coughs then cries before speaking
bGazZPvrAfQ_10000.wav,Deep laughing followed by a cat meowing and a man speaking
fBIHz2HGUWw_120000.wav,Insect buzzing several times
4Zlz0fKY_4E_320000.wav,Water flowing with breathing gurgling sound
